Date,Open,High,Low,Close,Adj Close,Volume
2019-04-04,14.699999809265137,15.029999732971191,14.630000114440918,15.010000228881836,14.063908576965332,1672700
2019-04-05,15.010000228881836,15.119999885559082,14.8100004196167,14.979999542236328,14.035799980163574,987000
2019-04-08,15.350000381469727,16.799999237060547,15.319999694824219,16.309999465942383,15.281968116760254,3619200
2019-04-09,16.100000381469727,16.389999389648438,15.90999984741211,16.149999618530273,15.132052421569824,1157900
2019-04-10,16.15999984741211,16.239999771118164,15.970000267028809,16.149999618530273,15.132052421569824,927800
2019-04-11,16.139999389648438,16.31999969482422,16.010000228881836,16.1200008392334,15.1039457321167,924900
2019-04-12,16.0,16.459999084472656,15.90999984741211,16.43000030517578,15.394404411315918,1468500
2019-04-15,16.440000534057617,16.56999969482422,16.049999237060547,16.5,15.459994316101074,1790400
2019-04-16,16.5,16.700000762939453,16.260000228881836,16.59000015258789,15.544319152832031,1679100
2019-04-17,16.579999923706055,17.06999969482422,16.350000381469727,16.59000015258789,15.544319152832031,2051800
2019-04-18,16.579999923706055,16.579999923706055,15.9399995803833,16.049999237060547,15.038355827331543,1182700
2019-04-22,15.949999809265137,15.949999809265137,15.1899995803833,15.260000228881836,14.298151016235352,2324200
2019-04-23,15.279999732971191,15.319999694824219,14.869999885559082,15.25,14.28878116607666,1834500
2019-04-24,15.270000457763672,15.5600004196167,15.079999923706055,15.4399995803833,14.466805458068848,1278100
2019-04-25,15.4399995803833,15.539999961853027,15.0600004196167,15.300000190734863,14.335630416870117,1278800
2019-04-26,15.390000343322754,15.649999618530273,15.319999694824219,15.399999618530273,14.429326057434082,1182000
2019-04-29,15.859999656677246,15.960000038146973,15.279999732971191,15.5,14.523024559020996,2582900
2019-04-30,15.40999984741211,15.430000305175781,14.880000114440918,15.15999984741211,14.204455375671387,1663700
2019-05-01,15.149999618530273,15.300000190734863,14.699999809265137,14.710000038146973,13.782818794250488,1882800
2019-05-02,14.6899995803833,14.800000190734863,14.329999923706055,14.699999809265137,13.77344799041748,1042900
2019-05-03,14.869999885559082,14.960000038146973,14.479999542236328,14.59000015258789,13.670382499694824,1773300
2019-05-06,14.390000343322754,15.0,14.300000190734863,14.869999885559082,13.932733535766602,1551900
2019-05-07,14.880000114440918,15.220000267028809,14.819999694824219,14.970000267028809,14.026430130004883,1546100
2019-05-08,14.90999984741211,14.970000267028809,14.569999694824219,14.649999618530273,13.726600646972656,1749300
2019-05-09,13.789999961853027,13.899999618530273,13.020000457763672,13.630000114440918,12.770892143249512,5898100
2019-05-10,13.579999923706055,13.930000305175781,13.289999961853027,13.819999694824219,12.948914527893066,2255200
2019-05-13,13.529999732971191,13.75,13.0600004196167,13.289999961853027,12.45232105255127,2335600
2019-05-14,13.390000343322754,13.649999618530273,13.359999656677246,13.5,12.64908504486084,1569400
2019-05-15,13.350000381469727,13.720000267028809,13.3100004196167,13.579999923706055,12.724042892456055,1630400
2019-05-16,13.569999694824219,13.670000076293945,13.329999923706055,13.399999618530273,12.555388450622559,1793200
2019-05-17,13.319999694824219,13.550000190734863,13.109999656677246,13.130000114440918,12.302406311035156,1992400
2019-05-20,13.1899995803833,13.220000267028809,12.899999618530273,13.0,12.180601119995117,2032000
2019-05-21,13.09000015258789,13.329999923706055,13.029999732971191,13.210000038146973,12.377364158630371,1752500
2019-05-22,13.199999809265137,13.329999923706055,13.029999732971191,13.039999961853027,12.218080520629883,983200
2019-05-23,12.979999542236328,13.0,12.680000305175781,12.949999809265137,12.13375186920166,2114700
2019-05-24,13.0,13.0600004196167,12.649999618530273,12.6899995803833,11.89013957977295,1118000
2019-05-28,12.6899995803833,12.8100004196167,12.449999809265137,12.5,11.712116241455078,1395500
2019-05-29,12.460000038146973,12.520000457763672,12.010000228881836,12.0600004196167,11.299850463867188,1886600
2019-05-30,12.0600004196167,12.390000343322754,11.90999984741211,12.010000228881836,11.25300121307373,1622200
2019-05-31,11.880000114440918,12.140000343322754,11.710000038146973,11.979999542236328,11.224891662597656,1439500
2019-06-03,11.9399995803833,12.029999732971191,11.760000228881836,11.899999618530273,11.149933815002441,1632400
2019-06-04,12.010000228881836,12.079999923706055,11.75,11.779999732971191,11.037498474121094,2012500
2019-06-05,11.850000381469727,11.869999885559082,11.130000114440918,11.180000305175781,10.475317001342773,3452700
2019-06-06,11.180000305175781,11.199999809265137,10.699999809265137,11.09000015258789,10.390989303588867,4026100
2019-06-07,11.0,11.210000038146973,10.720000267028809,10.75,10.257404327392578,2437400
2019-06-10,10.8100004196167,11.010000228881836,10.789999961853027,10.9399995803833,10.43869686126709,2265900
2019-06-11,11.0,11.180000305175781,10.970000267028809,11.039999961853027,10.5341157913208,1514300
2019-06-12,11.050000190734863,11.149999618530273,10.649999618530273,10.6899995803833,10.200154304504395,1665100
2019-06-13,10.75,10.970000267028809,10.630000114440918,10.949999809265137,10.44823932647705,3184500
2019-06-14,10.930000305175781,11.020000457763672,10.829999923706055,10.960000038146973,10.457781791687012,1510200
2019-06-17,10.979999542236328,11.300000190734863,10.880000114440918,11.180000305175781,10.66770076751709,1238700
2019-06-18,11.270000457763672,11.420000076293945,11.1899995803833,11.40999984741211,10.887161254882812,1867100
2019-06-19,11.5,11.680000305175781,11.34000015258789,11.529999732971191,11.001662254333496,1528600
2019-06-20,11.579999923706055,11.59000015258789,10.880000114440918,10.930000305175781,10.429157257080078,2733200
2019-06-21,10.880000114440918,10.880000114440918,10.3100004196167,10.600000381469727,10.114277839660645,3039800
2019-06-24,10.640000343322754,10.65999984741211,9.970000267028809,10.010000228881836,9.551314353942871,2909000
2019-06-25,10.010000228881836,10.029999732971191,9.420000076293945,9.479999542236328,9.045598983764648,3663000
2019-06-26,9.529999732971191,9.699999809265137,9.3100004196167,9.449999809265137,9.016973495483398,2925300
2019-06-27,9.449999809265137,9.539999961853027,9.350000381469727,9.489999771118164,9.055140495300293,2029500
2019-06-28,9.460000038146973,9.520000457763672,9.279999732971191,9.329999923706055,8.902473449707031,2543800
2019-07-01,9.850000381469727,9.899999618530273,9.149999618530273,9.270000457763672,8.845222473144531,2919200
2019-07-02,9.229999542236328,9.300000190734863,9.039999961853027,9.210000038146973,8.787972450256348,2061700
2019-07-03,9.229999542236328,9.3100004196167,9.0,9.100000381469727,8.683012962341309,1957900
2019-07-05,9.029999732971191,9.510000228881836,9.029999732971191,9.399999618530273,8.969265937805176,3136000
2019-07-08,9.34000015258789,9.369999885559082,8.800000190734863,8.859999656677246,8.454010009765625,4470700
2019-07-09,8.829999923706055,9.180000305175781,8.729999542236328,8.90999984741211,8.501718521118164,3588400
2019-07-10,9.020000457763672,9.319999694824219,8.949999809265137,9.220000267028809,8.797513961791992,2153600
2019-07-11,9.220000267028809,9.550000190734863,9.130000114440918,9.449999809265137,9.016973495483398,2505500
2019-07-12,9.550000190734863,9.609999656677246,9.3100004196167,9.460000038146973,9.02651596069336,1841600
2019-07-15,9.390000343322754,9.529999732971191,9.0600004196167,9.489999771118164,9.055140495300293,2266500
2019-07-16,9.390000343322754,9.819999694824219,9.319999694824219,9.779999732971191,9.331852912902832,2189600
2019-07-17,9.779999732971191,9.9399995803833,9.640000343322754,9.8100004196167,9.360478401184082,1753200
2019-07-18,9.619999885559082,9.899999618530273,9.489999771118164,9.619999885559082,9.179183959960938,2062300
2019-07-19,9.949999809265137,11.039999961853027,9.930000305175781,10.539999961853027,10.057027816772461,11042800
2019-07-22,10.640000343322754,10.899999618530273,10.069999694824219,10.40999984741211,9.932984352111816,5519500
2019-07-23,10.260000228881836,10.529999732971191,10.180000305175781,10.300000190734863,9.828024864196777,2987200
2019-07-24,10.329999923706055,10.890000343322754,10.329999923706055,10.779999732971191,10.286028861999512,2660900
2019-07-25,10.8100004196167,11.020000457763672,10.670000076293945,10.9399995803833,10.43869686126709,2211400
2019-07-26,11.0,11.300000190734863,10.949999809265137,11.25,10.734492301940918,2339900
2019-07-29,11.300000190734863,11.449999809265137,10.930000305175781,11.449999809265137,10.925328254699707,2746700
2019-07-30,11.34000015258789,11.739999771118164,11.130000114440918,11.739999771118164,11.20203971862793,2778100
2019-07-31,11.75,11.979999542236328,11.550000190734863,11.829999923706055,11.28791618347168,2818700
2019-08-01,11.699999809265137,11.819999694824219,11.039999961853027,11.260000228881836,10.744034767150879,4601900
2019-08-02,11.199999809265137,11.640000343322754,11.079999923706055,11.619999885559082,11.087538719177246,2870100
2019-08-05,11.430000305175781,11.479999542236328,10.890000343322754,11.100000381469727,10.5913667678833,2861200
2019-08-06,11.15999984741211,11.40999984741211,11.0,11.319999694824219,10.801285743713379,1790500
2019-08-07,11.100000381469727,11.449999809265137,10.920000076293945,11.350000381469727,10.829911231994629,3239700
2019-08-08,12.149999618530273,12.489999771118164,11.449999809265137,12.010000228881836,11.459668159484863,8409000
2019-08-09,11.970000267028809,12.359999656677246,11.800000190734863,12.180000305175781,11.621878623962402,3552100
2019-08-12,12.119999885559082,12.399999618530273,11.600000381469727,11.760000228881836,11.221122741699219,2391800
2019-08-13,11.720000267028809,12.260000228881836,11.550000190734863,11.670000076293945,11.135248184204102,3037700
2019-08-14,11.479999542236328,11.5,10.739999771118164,10.75,10.257404327392578,3809600
2019-08-15,10.699999809265137,10.859999656677246,10.460000038146973,10.84000015258789,10.343280792236328,2098000
2019-08-16,10.949999809265137,11.300000190734863,10.899999618530273,11.149999618530273,10.63907527923584,1882300
2019-08-19,11.399999618530273,11.640000343322754,11.239999771118164,11.390000343322754,10.868078231811523,1562300
2019-08-20,11.380000114440918,11.539999961853027,11.260000228881836,11.34000015258789,10.820369720458984,1253500
2019-08-21,11.399999618530273,11.569999694824219,11.229999542236328,11.40999984741211,10.887161254882812,1652900
2019-08-22,11.4399995803833,11.600000381469727,11.229999542236328,11.510000228881836,10.982580184936523,2147700
2019-08-23,11.420000076293945,11.470000267028809,10.869999885559082,11.010000228881836,10.505491256713867,3099100
2019-08-26,11.119999885559082,11.380000114440918,11.029999732971191,11.3100004196167,10.79174518585205,1420900
2019-08-27,11.369999885559082,11.369999885559082,10.739999771118164,10.859999656677246,10.362363815307617,2628400
2019-08-28,10.8100004196167,11.3100004196167,10.609999656677246,11.25,10.734492301940918,1529200
2019-08-29,11.359999656677246,11.5,11.239999771118164,11.300000190734863,10.78220272064209,1437400
2019-08-30,11.329999923706055,11.390000343322754,11.0,11.109999656677246,10.600907325744629,1813100
2019-09-03,11.1899995803833,11.470000267028809,10.970000267028809,11.399999618530273,10.877619743347168,2483100
2019-09-04,11.529999732971191,11.800000190734863,11.430000305175781,11.710000038146973,11.173415184020996,1983500
2019-09-05,11.90999984741211,12.0600004196167,11.800000190734863,12.020000457763672,11.469210624694824,2390000
2019-09-06,11.819999694824219,11.970000267028809,11.5,11.520000457763672,11.17811393737793,1692600
2019-09-09,11.569999694824219,11.760000228881836,11.359999656677246,11.680000305175781,11.333364486694336,1895800
2019-09-10,11.649999618530273,11.789999961853027,11.470000267028809,11.649999618530273,11.304254531860352,1936300
2019-09-11,11.65999984741211,11.869999885559082,11.470000267028809,11.739999771118164,11.391583442687988,1436300
2019-09-12,11.739999771118164,11.869999885559082,11.520000457763672,11.699999809265137,11.352770805358887,1697500
2019-09-13,11.800000190734863,11.979999542236328,11.670000076293945,11.960000038146973,11.60505485534668,1654500
2019-09-16,11.850000381469727,12.130000114440918,11.819999694824219,11.90999984741211,11.556538581848145,1572200
2019-09-17,11.890000343322754,11.899999618530273,11.319999694824219,11.489999771118164,11.149003028869629,2098900
2019-09-18,11.479999542236328,11.539999961853027,11.079999923706055,11.170000076293945,10.838500022888184,1939000
2019-09-19,11.170000076293945,11.229999542236328,10.739999771118164,10.770000457763672,10.450371742248535,2771100
2019-09-20,10.760000228881836,11.149999618530273,10.619999885559082,10.850000381469727,10.527997970581055,2292800
2019-09-23,10.800000190734863,10.920000076293945,10.4399995803833,10.720000267028809,10.40185546875,2234500
2019-09-24,10.800000190734863,10.90999984741211,10.619999885559082,10.710000038146973,10.392151832580566,1563900
2019-09-25,10.710000038146973,11.140000343322754,10.579999923706055,10.8100004196167,10.489185333251953,1883300
2019-09-26,10.8100004196167,10.949999809265137,10.5,10.819999694824219,10.498887062072754,1938200
2019-09-27,10.869999885559082,11.050000190734863,10.680000305175781,10.779999732971191,10.460073471069336,956000
2019-09-30,10.819999694824219,10.970000267028809,10.649999618530273,10.699999809265137,10.38244915008545,1297100
2019-10-01,10.75,10.949999809265137,10.600000381469727,10.619999885559082,10.30482292175293,1288400
2019-10-02,10.539999961853027,10.550000190734863,9.899999618530273,10.220000267028809,9.916694641113281,2197500
2019-10-03,10.140000343322754,10.180000305175781,9.8100004196167,9.930000305175781,9.635300636291504,2782000
2019-10-04,9.949999809265137,10.039999961853027,9.649999618530273,9.819999694824219,9.528564453125,2521300
2019-10-07,9.720000267028809,9.960000038146973,9.65999984741211,9.779999732971191,9.489751815795898,1493100
2019-10-08,9.699999809265137,9.90999984741211,9.430000305175781,9.829999923706055,9.538268089294434,2391800
2019-10-09,9.869999885559082,9.869999885559082,9.050000190734863,9.390000343322754,9.111327171325684,4617100
2019-10-10,9.359999656677246,9.420000076293945,9.119999885559082,9.15999984741211,8.888152122497559,2106900
2019-10-11,9.279999732971191,9.5,9.1899995803833,9.220000267028809,8.946372032165527,2172700
2019-10-14,9.180000305175781,9.25,8.779999732971191,8.949999809265137,8.6843843460083,2675200
2019-10-15,9.050000190734863,9.489999771118164,8.970000267028809,9.170000076293945,8.897855758666992,4099100
2019-10-16,9.220000267028809,9.550000190734863,9.220000267028809,9.34000015258789,9.062809944152832,2323600
2019-10-17,9.369999885559082,9.399999618530273,9.149999618530273,9.34000015258789,9.062809944152832,1669500
2019-10-18,9.319999694824219,9.449999809265137,9.199999809265137,9.359999656677246,9.0822172164917,1763900
2019-10-21,9.430000305175781,9.539999961853027,9.180000305175781,9.220000267028809,8.946372032165527,1804800
2019-10-22,9.210000038146973,9.90999984741211,9.1899995803833,9.760000228881836,9.470346450805664,2210100
2019-10-23,9.819999694824219,10.140000343322754,9.720000267028809,9.869999885559082,9.577081680297852,2828100
2019-10-24,9.899999618530273,9.930000305175781,9.329999923706055,9.600000381469727,9.315094947814941,2546900
2019-10-25,9.579999923706055,9.8100004196167,9.380000114440918,9.720000267028809,9.431533813476562,1570900
2019-10-28,9.779999732971191,10.0600004196167,9.75,9.90999984741211,9.615894317626953,1195000
2019-10-29,9.899999618530273,9.960000038146973,9.739999771118164,9.8100004196167,9.518861770629883,1227400
2019-10-30,9.779999732971191,9.789999961853027,9.210000038146973,9.399999618530273,9.1210298538208,2826400
2019-10-31,9.489999771118164,9.539999961853027,9.199999809265137,9.369999885559082,9.091919898986816,1881300
2019-11-01,9.449999809265137,9.84000015258789,9.329999923706055,9.619999885559082,9.334500312805176,2177100
2019-11-04,9.739999771118164,9.800000190734863,9.489999771118164,9.75,9.46064281463623,2042200
2019-11-05,9.789999961853027,10.09000015258789,9.760000228881836,9.779999732971191,9.489751815795898,2287700
2019-11-06,9.789999961853027,9.859999656677246,9.5600004196167,9.6899995803833,9.402422904968262,1760500
2019-11-07,9.9399995803833,10.350000381469727,9.119999885559082,9.239999771118164,8.965778350830078,5583600
2019-11-08,9.369999885559082,9.729999542236328,9.239999771118164,9.619999885559082,9.334500312805176,2382500
2019-11-11,9.550000190734863,9.670000076293945,9.270000457763672,9.539999961853027,9.256875038146973,1642800
2019-11-12,9.539999961853027,9.619999885559082,9.279999732971191,9.279999732971191,9.00459098815918,2388300
2019-11-13,9.25,9.279999732971191,8.539999961853027,8.800000190734863,8.538836479187012,6797100
2019-11-14,8.770000457763672,9.010000228881836,8.670000076293945,8.880000114440918,8.616461753845215,3248900
2019-11-15,8.979999542236328,8.989999771118164,8.710000038146973,8.760000228881836,8.50002384185791,3221300
2019-11-18,8.75,8.789999961853027,8.220000267028809,8.470000267028809,8.21863079071045,7317300
2019-11-19,8.649999618530273,9.050000190734863,8.399999618530273,8.470000267028809,8.21863079071045,5931000
2019-11-20,8.489999771118164,8.489999771118164,8.109999656677246,8.130000114440918,7.888720512390137,4155800
2019-11-21,8.140000343322754,8.329999923706055,7.869999885559082,7.940000057220459,7.70435905456543,4393200
2019-11-22,7.960000038146973,8.0600004196167,7.46999979019165,7.960000038146973,7.7237653732299805,5706200
2019-11-25,8.079999923706055,8.449999809265137,8.050000190734863,8.380000114440918,8.131300926208496,3560400
2019-11-26,8.399999618530273,8.399999618530273,7.900000095367432,7.900000095367432,7.665546417236328,4773400
2019-11-27,8.0,8.649999618530273,8.0,8.430000305175781,8.179818153381348,5745500
2019-11-29,8.260000228881836,8.399999618530273,8.079999923706055,8.180000305175781,8.130122184753418,2408200
2019-12-02,8.239999771118164,8.710000038146973,8.220000267028809,8.670000076293945,8.617134094238281,4166700
2019-12-03,8.569999694824219,8.579999923706055,8.210000038146973,8.270000457763672,8.219573974609375,3652300
2019-12-04,8.300000190734863,8.319999694824219,7.880000114440918,7.929999828338623,7.881646156311035,4293000
2019-12-05,7.949999809265137,8.020000457763672,7.769999980926514,7.869999885559082,7.822011947631836,2747300
2019-12-06,7.880000114440918,8.149999618530273,7.880000114440918,8.050000190734863,8.000914573669434,1573400
2019-12-09,8.029999732971191,8.270000457763672,7.840000152587891,8.229999542236328,8.179816246032715,1879200
2019-12-10,8.1899995803833,8.40999984741211,8.09000015258789,8.100000381469727,8.050610542297363,2441700
2019-12-11,8.0600004196167,8.180000305175781,8.010000228881836,8.15999984741211,8.110243797302246,1697900
2019-12-12,8.25,8.4399995803833,8.180000305175781,8.300000190734863,8.249390602111816,2407800
2019-12-13,8.300000190734863,8.40999984741211,8.1899995803833,8.220000267028809,8.169878005981445,1382500
2019-12-16,8.449999809265137,8.779999732971191,8.350000381469727,8.350000381469727,8.29908561706543,4786200
2019-12-17,8.350000381469727,8.399999618530273,8.079999923706055,8.119999885559082,8.070487976074219,3584200
2019-12-18,7.78000020980835,8.130000114440918,7.659999847412109,7.960000038146973,7.911463260650635,4392500
2019-12-19,7.960000038146973,8.0,7.679999828338623,7.800000190734863,7.752439022064209,5490100
2019-12-20,7.820000171661377,7.960000038146973,7.71999979019165,7.730000019073486,7.682866096496582,4218500
2019-12-23,7.730000019073486,7.75,7.309999942779541,7.320000171661377,7.275365829467773,6556400
2019-12-24,7.46999979019165,7.670000076293945,7.429999828338623,7.510000228881836,7.464207649230957,3618200
2019-12-26,7.550000190734863,7.559999942779541,7.320000171661377,7.340000152587891,7.295244216918945,3305800
2019-12-27,7.300000190734863,7.400000095367432,7.199999809265137,7.300000190734863,7.25548791885376,3910500
2019-12-30,7.309999942779541,7.420000076293945,7.230000019073486,7.239999771118164,7.1958537101745605,3371000
2019-12-31,7.239999771118164,7.300000190734863,7.150000095367432,7.239999771118164,7.1958537101745605,3279000
2020-01-02,7.300000190734863,7.559999942779541,7.230000019073486,7.460000038146973,7.4145121574401855,4545900
2020-01-03,7.449999809265137,7.599999904632568,7.309999942779541,7.320000171661377,7.275365829467773,2218000
2020-01-06,7.25,7.300000190734863,7.110000133514404,7.119999885559082,7.076585292816162,2903400
2020-01-07,7.110000133514404,7.199999809265137,7.0,7.130000114440918,7.086524486541748,3205300
2020-01-08,7.110000133514404,7.150000095367432,6.610000133514404,6.619999885559082,6.579634189605713,6557000
2020-01-09,6.659999847412109,6.679999828338623,6.349999904632568,6.460000038146973,6.420609951019287,6794300
2020-01-10,6.440000057220459,6.670000076293945,6.409999847412109,6.46999979019165,6.430548667907715,5203600
2020-01-13,6.5,6.639999866485596,6.420000076293945,6.559999942779541,6.519999980926514,2836800
2020-01-14,6.550000190734863,6.960000038146973,6.449999809265137,6.849999904632568,6.808231830596924,2713100
2020-01-15,6.849999904632568,7.340000152587891,6.800000190734863,7.110000133514404,7.066646575927734,4660300
2020-01-16,7.190000057220459,7.440000057220459,7.190000057220459,7.329999923706055,7.285305023193359,3350400
2020-01-17,7.360000133514404,7.380000114440918,7.130000114440918,7.28000020980835,7.235610008239746,2016900
2020-01-21,7.260000228881836,7.320000171661377,7.150000095367432,7.179999828338623,7.136219501495361,1831400
2020-01-22,7.210000038146973,7.21999979019165,6.929999828338623,6.96999979019165,6.927499771118164,2716900
2020-01-23,6.929999828338623,7.0,6.679999828338623,6.800000190734863,6.7585368156433105,2029300
2020-01-24,6.760000228881836,6.800000190734863,6.599999904632568,6.739999771118164,6.698902130126953,2282800
2020-01-27,6.510000228881836,6.539999961853027,6.25,6.360000133514404,6.321219444274902,3163600
2020-01-28,6.349999904632568,6.800000190734863,6.289999961853027,6.789999961853027,6.748597621917725,2094700
2020-01-29,6.860000133514404,6.889999866485596,6.690000057220459,6.769999980926514,6.728719711303711,1438200
2020-01-30,6.619999885559082,6.880000114440918,6.460000038146973,6.840000152587891,6.798292636871338,1640600
2020-01-31,6.809999942779541,6.869999885559082,6.5,6.519999980926514,6.480244159698486,1883300
2020-02-03,6.5,6.590000152587891,6.409999847412109,6.449999809265137,6.410670757293701,1405700
2020-02-04,6.460000038146973,6.690000057220459,6.389999866485596,6.650000095367432,6.6094512939453125,2004400
2020-02-05,6.71999979019165,7.099999904632568,6.690000057220459,7.0,6.957317352294922,2167200
2020-02-06,7.03000020980835,7.130000114440918,6.730000019073486,6.75,6.708841323852539,2713400
2020-02-07,6.699999809265137,6.75,6.539999961853027,6.550000190734863,6.510061264038086,2063000
2020-02-10,6.550000190734863,6.829999923706055,6.46999979019165,6.789999961853027,6.748597621917725,1360300
2020-02-11,6.800000190734863,6.980000019073486,6.650000095367432,6.940000057220459,6.897683143615723,1568500
2020-02-12,6.929999828338623,7.079999923706055,6.820000171661377,6.860000133514404,6.81817102432251,1922100
2020-02-13,6.75,7.079999923706055,6.71999979019165,7.0,6.957317352294922,1553400
2020-02-14,7.010000228881836,7.190000057220459,6.880000114440918,7.099999904632568,7.056707382202148,1706000
2020-02-18,7.090000152587891,7.25,7.03000020980835,7.039999961853027,6.997073173522949,2142800
2020-02-19,7.099999904632568,7.440000057220459,7.059999942779541,7.309999942779541,7.2654266357421875,2308500
2020-02-20,7.320000171661377,7.78000020980835,7.210000038146973,7.760000228881836,7.712683200836182,3649100
2020-02-21,7.699999809265137,7.75,7.329999923706055,7.460000038146973,7.4145121574401855,3034300
2020-02-24,7.139999866485596,7.139999866485596,6.840000152587891,7.050000190734863,7.007012367248535,3210900
2020-02-25,7.0,7.28000020980835,6.480000019073486,6.550000190734863,6.510061264038086,4181000
2020-02-26,6.570000171661377,6.619999885559082,5.869999885559082,5.929999828338623,5.89384126663208,7176800
2020-02-27,5.710000038146973,6.199999809265137,5.119999885559082,6.090000152587891,6.052865982055664,6294000
2020-02-28,6.510000228881836,6.650000095367432,5.980000019073486,6.260000228881836,6.221829414367676,7555900
2020-03-02,6.309999942779541,6.320000171661377,5.630000114440918,6.110000133514404,6.072743892669678,4585400
2020-03-03,6.099999904632568,6.130000114440918,5.639999866485596,5.809999942779541,5.77457332611084,3843000
2020-03-04,5.860000133514404,5.900000095367432,5.429999828338623,5.820000171661377,5.784512519836426,4483700
2020-03-05,5.599999904632568,5.610000133514404,4.75,4.920000076293945,4.889999866485596,5853100
2020-03-06,4.619999885559082,4.730000019073486,4.369999885559082,4.53000020980835,4.53000020980835,4599900
2020-03-09,3.950000047683716,4.070000171661377,3.680000066757202,3.8499999046325684,3.8499999046325684,3404000
2020-03-10,4.170000076293945,4.289999961853027,3.759999990463257,4.199999809265137,4.199999809265137,3687000
2020-03-11,3.9800000190734863,4.070000171661377,3.559999942779541,3.640000104904175,3.640000104904175,4059400
2020-03-12,2.680000066757202,3.1500000953674316,2.6500000953674316,2.9100000858306885,2.9100000858306885,8058000
2020-03-13,3.140000104904175,3.2699999809265137,2.799999952316284,3.2200000286102295,3.2200000286102295,6158300
2020-03-16,2.640000104904175,2.9000000953674316,2.5999999046325684,2.5999999046325684,2.5999999046325684,8497900
2020-03-17,2.619999885559082,2.75,1.9500000476837158,2.4800000190734863,2.4800000190734863,7685700
2020-03-18,2.2799999713897705,3.0,2.109999895095825,2.4700000286102295,2.4700000286102295,7753500
2020-03-19,2.640000104904175,3.4700000286102295,2.380000114440918,3.369999885559082,3.369999885559082,8614600
2020-03-20,3.4000000953674316,3.5999999046325684,3.0199999809265137,3.190000057220459,3.190000057220459,5754000
2020-03-23,3.2300000190734863,3.4000000953674316,2.7100000381469727,3.1500000953674316,3.1500000953674316,6481300
2020-03-24,3.5,3.559999942779541,3.2699999809265137,3.559999942779541,3.559999942779541,5168300
2020-03-25,3.9200000762939453,3.9800000190734863,3.25,3.4600000381469727,3.4600000381469727,8112900
2020-03-26,3.4600000381469727,3.950000047683716,3.440000057220459,3.700000047683716,3.700000047683716,5094700
2020-03-27,3.569999933242798,3.75,3.299999952316284,3.5999999046325684,3.5999999046325684,3431400
2020-03-30,3.450000047683716,3.5,3.0399999618530273,3.0399999618530273,3.0399999618530273,4219700
2020-03-31,3.1500000953674316,3.2899999618530273,3.0799999237060547,3.1600000858306885,3.1600000858306885,3637100
2020-04-01,3.0,3.0399999618530273,2.5,2.619999885559082,2.619999885559082,5898600
2020-04-02,2.740000009536743,2.7799999713897705,2.180000066757202,2.240000009536743,2.240000009536743,8808100
2020-04-03,2.319999933242798,2.3399999141693115,2.0,2.2699999809265137,2.2699999809265137,7493400
2020-04-06,2.5,2.9700000286102295,2.4000000953674316,2.880000114440918,2.880000114440918,6912000
2020-04-07,3.1700000762939453,3.7300000190734863,3.049999952316284,3.140000104904175,3.140000104904175,8977100
2020-04-08,3.049999952316284,3.319999933242798,2.799999952316284,3.299999952316284,3.299999952316284,7997600
2020-04-09,3.299999952316284,3.299999952316284,2.5799999237060547,2.5999999046325684,2.5999999046325684,13981200
2020-04-13,2.3399999141693115,2.359999895095825,1.9500000476837158,2.0799999237060547,2.0799999237060547,19784100
2020-04-14,2.2100000381469727,2.369999885559082,2.140000104904175,2.180000066757202,2.180000066757202,11747900
2020-04-15,2.1500000953674316,2.4600000381469727,2.0199999809265137,2.4100000858306885,2.4100000858306885,11378000
2020-04-16,2.3499999046325684,2.490000009536743,2.1500000953674316,2.440000057220459,2.440000057220459,6290800
2020-04-17,3.8499999046325684,3.8499999046325684,3.049999952316284,3.200000047683716,3.200000047683716,26799900
2020-04-20,3.2200000286102295,3.440000057220459,3.059999942779541,3.180000066757202,3.180000066757202,10787200
2020-04-21,3.200000047683716,3.380000114440918,3.1500000953674316,3.25,3.25,5788400
2020-04-22,3.390000104904175,3.390000104904175,3.1600000858306885,3.180000066757202,3.180000066757202,4568600
2020-04-23,3.200000047683716,3.25,3.0799999237060547,3.109999895095825,3.109999895095825,4318800
2020-04-24,3.140000104904175,3.200000047683716,3.0199999809265137,3.049999952316284,3.049999952316284,3623700
2020-04-27,3.190000057220459,3.4000000953674316,3.059999942779541,3.359999895095825,3.359999895095825,5667200
2020-04-28,3.819999933242798,4.75,3.5,4.139999866485596,4.139999866485596,21601100
2020-04-29,4.539999961853027,5.53000020980835,4.46999979019165,5.190000057220459,5.190000057220459,27162400
2020-04-30,5.010000228881836,5.090000152587891,4.5,4.920000076293945,4.920000076293945,11235600
2020-05-01,4.619999885559082,4.699999809265137,4.300000190734863,4.570000171661377,4.570000171661377,6746800
2020-05-04,4.110000133514404,4.78000020980835,4.0,4.300000190734863,4.300000190734863,5601400
2020-05-05,4.670000076293945,4.690000057220459,3.809999942779541,3.890000104904175,3.890000104904175,7504500
2020-05-06,4.079999923706055,4.099999904632568,3.8299999237060547,3.9200000762939453,3.9200000762939453,3105700
2020-05-07,4.010000228881836,4.179999828338623,3.950000047683716,3.990000009536743,3.990000009536743,4105800
2020-05-08,4.139999866485596,4.21999979019165,4.039999961853027,4.099999904632568,4.099999904632568,3571200
2020-05-11,6.400000095367432,6.409999847412109,4.889999866485596,5.320000171661377,5.320000171661377,106553300
